Jahr;Damodaran_Branche;Trailing_KGV;Forward_KGV
2020;Recreation;30.51047008;18.46362974
2020;Reinsurance;57.39914263;15.900125
2020;Restaurant/Dining;38.000133;38.39877704
2020;Retail (Automotive);16.61929873;15.56467062
2020;Retail (Building Supply);238.7962998;18.33121911
2020;Retail (Distributors);897.3225023;17.85724256
2020;Retail (General);18.63648416;18.58206077
2020;Retail (Grocery and Food);395.1439443;22.18320098
2020;Retail (Online);243.8237416;86.27580301
2020;Retail (Special Lines);23.79334505;15.87721589
2020;Rubber& Tires;21.54909803;8.953811895
2020;Semiconductor;97.09367421;248.1129351
2020;Semiconductor Equip;39.72517569;28.45848004
2020;Shipbuilding & Marine;25.12694874;18.08779375
2020;Shoe;23.09003215;19.59232188
2020;Software (Entertainment);33.97959704;82.81020948
2020;Software (Internet);66.75089323;100.7083482
2020;Software (System & Application);110.9020732;76.8214657
2020;Steel;14.33817861;24.59809796
2020;Telecom (Wireless);25.6624154;29.16988193
2020;Telecom. Equipment;57.03896354;21.45608992
2020;Telecom. Services;742.0913845;121.3396
2020;Tobacco;24.29860494;16.77462564
2020;Transportation;58.53407718;15.68356123
2020;Transportation (Railroads);20.48236864;18.56150881
2020;Trucking;18.35838149;23.54413396
2020;Utility (General);23.72114147;21.16486209
2020;Utility (Water);48.12908562;41.49591021
2020;Total Market;70.85149132528615;35.78526739938308
2020;Total Market (without financials);76.83276051822784;39.717368768128416
2021;Advertising;45.375202628511474;38.91979710881631
2021;Aerospace/Defense;107.38396177092392;122.3657101512303
2021;Air Transport;13.467519539284243;27.41803278688525
2021;Apparel;22.761750232250616;83.0239081230753
2021;Auto & Truck;261.55986156714147;37.20459138118606
2021;Auto Parts;55.56467095160826;27.212780125819283
2021;Bank (Money Center);14.862679952459835;13.25830624397633
2021;Banks (Regional);15.385193908763318;12.867311816131537
2021;Beverage (Alcoholic);32.3896191058676;28.23676902449622
2021;Beverage (Soft);116.71720199086498;72.19026003751732
2021;Broadcasting;12.419936016946153;25.731757695495585
2021;Brokerage & Investment Banking;82.1983554242335;14.337457107934958
2021;Building Materials;25.63409712027883;21.859266486388886
2021;Business & Consumer Services;44.22061660781585;86.13742635738654
2021;Cable TV;63.6766581402262;26.046271982106937
2021;Chemical (Basic);45.863876676003365;19.3239156377573
2021;Chemical (Diversified);17.186064480100946;12.779182278332533
2021;Chemical (Specialty);58.86459210562928;25.112355660766543
2021;Coal & Related Energy;37.68038023665884;13.238851632697788
2021;Computer Services;27.860284729188052;35.79627949187708
2021;Computers/Peripherals;27.254643581045865;30.14316569561104
2021;Construction Supplies;108.39709320846303;24.498518965263777
2021;Diversified;27.98364258478868;31.500942234278543
2021;Drugs (Biotechnology);480.18431697399177;75.43055507326878
2021;Drugs (Pharmaceutical);34.542058049164375;34.05128800626002
2021;Education;26.631329737537396;27.549791735743984
2021;Electrical Equipment;106.0185982870089;37.00215025911462
2021;Electronics (Consumer & Office);14.621502322457888;17.43937709931816
2021;Electronics (General);69.76193685004223;35.47220790223969
2021;Engineering/Construction;34.52489960977317;28.82977910384737
2021;Entertainment;1157.131952527469;58.16243028070602
2021;Environmental & Waste Services;549.5790790368981;34.57802582215514
2021;Farming/Agriculture;23.819322781968737;29.581771984023774
2021;Financial Svcs. (Non-bank & Insurance);21.864515213007955;19.348299111655503
2021;Food Processing;375.1949183186845;244.40231292771873
2021;Food Wholesalers;8.635295744239595;20.387474913631497
2021;Furn/Home Furnishings;125.49843153837293;21.55784833000164
2021;Green & Renewable Energy;40.67259807376087;45.5140923566879
2021;Healthcare Products;317.981478965745;248.2610300217101
2021;Healthcare Support Services;104.17605537136028;31.478885999190737
2021;Heathcare Information and Technology;162.96068906351726;77.24416416598142
2021;Homebuilding;17.34211171965205;11.042260142263562
2021;Hospitals/Healthcare Facilities;44.60670222235663;28.53464734074672
2021;Hotel/Gaming;64.17173094138856;37.773261457592575
2021;Household Products;36.29200380102163;85.73596348332548
2021;Information Services;71.12999032730562;39.958111991454864
2021;Insurance (General);50.36284753835904;28.179691630590003
2021;Insurance (Life);28.98599964627679;7.928485274139965
2021;Insurance (Prop/Cas.);22.123312520281296;28.488545253296433
2021;Investments & Asset Management;625.4061996670526;15.571507079738735
2021;Machinery;46.08685518800034;29.02328059507186
2021;Metals & Mining;44.41973275025248;41.856363222945845
2021;Office Equipment & Services;33.03445829991035;20.312323265237826
2021;Oil/Gas (Integrated);52.49632530120481;38.800336438923395
2021;Oil/Gas (Production and Exploration);26.13436075156192;38.63580687594733
2021;Oil/Gas Distribution;37.082779959348315;13.863272520521564
2021;Oilfield Svcs/Equip.;31.77614993171864;37.28231535923808
2021;Packaging & Container;24.2523172589606;34.80395440677321
2021;Paper/Forest Products;20.046811587596142;22.525505445102908
2021;Power;21.953539691815568;19.175407988161034
2021;Precious Metals;86.45417020156775;20.66747632089353
2021;Publishing & Newspapers;48.93628356371428;25.04619321202637
2021;R.E.I.T.;62.99942866144742;70.0395671313803
2021;Real Estate (Development);15.95559210526316;11.664739884393065
2021;Real Estate (General/Diversified);52.41307348791471;82.13941988783694
2021;Real Estate (Operations & Services);56.828067786122666;57.156357333238205
2021;Recreation;155.3943058020587;49.58485664357152
2021;Reinsurance;15.20057915057915;12.99045851013673
2021;Restaurant/Dining;58.9131827767466;1610.212035392033
2021;Retail (Automotive);17.52087132977596;17.245103062095065
2021;Retail (Building Supply);140.10936326540158;25.590545234211827
2021;Retail (Distributors);138.4448999428416;21.913433639665147
2021;Retail (General);22.701744745699372;25.816479714308255
2021;Retail (Grocery and Food);14.413462025265977;18.420473848228895
2021;Retail (Online);131.27291479009298;129.0535099931864
2021;Retail (Special Lines);55.99188411017896;26.49457074639312
2021;Rubber& Tires;24.89280216470498;15.284327217125384
2021;Semiconductor;726.5221969353058;44.33814930459013
2021;Semiconductor Equip;55.871007175483264;30.137480934824328
2021;Shipbuilding & Marine;49.987186364820744;23.610520141057425
2021;Shoe;46.18128726931203;22.567217323272995
2021;Software (Entertainment);157.38488806622505;109.4375112565476
2021;Software (Internet);67.88862020182876;47.86024335908191
2021;Software (System & Application);148.99150403292035;305.13389180320263
2021;Steel;35.72607944310593;17.024206969680463
2021;Telecom (Wireless);24.683121593527087;26.033438478865307
2021;Telecom. Equipment;50.67812474449751;221.6840666112091
2021;Telecom. Services;22.27268322910477;96.94678199119474
2021;Tobacco;54.618361961531335;14.110759977190732
2021;Transportation;48.60592887164585;20.00033734097329
2021;Transportation (Railroads);28.550848056184293;22.91698056573057
2021;Trucking;46.7383416220156;27.294505246909484
2021;Utility (General);18.73085205950922;18.252801393649513
2021;Utility (Water);62.39214919438848;48.224063042161475
2021;Total Market;103.24608265487092;79.74351687003333
2021;Total Market (without financials);87.07726236585047;93.38528779567235
2022;Advertising;88.1;78.62
2022;Aerospace/Defense;37.01;27.37
2022;Air Transport;3708.23;26.36
2022;Apparel;36.12;17.49
2022;Auto & Truck;55.5;28.28
2022;Auto Parts;30.43;17.35
2022;Bank (Money Center);9.0;12.32
2022;Banks (Regional);28.84;13.43
2022;Beverage (Alcoholic);54.54;26.8
2022;Beverage (Soft);111.14;52.13
2022;Broadcasting;8.83;24.99
2022;Brokerage & Investment Banking;12.62;12.82
2022;Building Materials;28.1;21.77
2022;Business & Consumer Services;269.88;73.34
2022;Cable TV;27.33;20.79
2022;Chemical (Basic);14.7;9.09
2022;Chemical (Diversified);11.75;11.59
2022;Chemical (Specialty);34.0;22.19
2022;Coal & Related Energy;19.43;12.53
2022;Computer Services;38.5;32.46
2022;Computers/Peripherals;14.97;29.3
2022;Construction Supplies;724.66;20.55
2022;Diversified;103.88;35.99
2022;Drugs (Biotechnology);321.36;146.61
2022;Drugs (Pharmaceutical);45.69;24.29
2022;Education;1160.4;21.86
2022;Electrical Equipment;52.41;26.41
2022;Electronics (Consumer & Office);107.94;17.43
2022;Electronics (General);36.62;34.54
2022;Engineering/Construction;65.91;22.45
2022;Entertainment;765.06;56.95
2022;Environmental & Waste Services;46.33;45.51
2022;Farming/Agriculture;31.21;20.58
2022;Financial Svcs. (Non-bank & Insurance);21.86;21.55
2022;Food Processing;51.31;24.57
2022;Food Wholesalers;47.65;20.78
2022;Furn/Home Furnishings;13.44;28.05
2022;Green & Renewable Energy;64.67;47.62
2022;Healthcare Products;91.03;97.45
2022;Healthcare Support Services;35.91;27.57
2022;Heathcare Information and Technology;94.11;97.24
2022;Homebuilding;13.48;10.43
2022;Hospitals/Healthcare Facilities;17.74;39.42
2022;Hotel/Gaming;78.21;52.39
2022;Household Products;49.43;37.13
2022;Information Services;106.39;42.38
2022;Insurance (General);54.65;29.71
2022;Insurance (Life);99.94;8.22
2022;Insurance (Prop/Cas.);21.51;25.57
2022;Investments & Asset Management;84.05;19.68
2022;Machinery;40.96;25.45
2022;Metals & Mining;49.01;20.82
2022;Office Equipment & Services;38.43;18.34
2022;Oil/Gas (Integrated);22.84;9.88
2022;Oil/Gas (Production and Exploration);31.01;8.38
2022;Oil/Gas Distribution;262.08;19.18
2022;Oilfield Svcs/Equip.;48.9;45.07
2022;Packaging & Container;20.03;23.34
2022;Paper/Forest Products;15.64;11.88
2022;Power;25.25;19.09
2022;Precious Metals;22.83;19.8
2022;Publishing & Newspapers;24.66;55.39
2022;R.E.I.T.;62.8;73.92
2022;Real Estate (Development);494.99;711.91
2022;Real Estate (General/Diversified);68.45;49.77
2022;Real Estate (Operations & Services);35.27;19.86
2022;Recreation;28.21;20.58
2022;Reinsurance;12.99;10.06
2022;Restaurant/Dining;31.33;42.43
2022;Retail (Automotive);14.01;12.58
2022;Retail (Building Supply);21.78;22.65
2022;Retail (Distributors);34.7;58.33
2022;Retail (General);42.24;17.87
2022;Retail (Grocery and Food);17.79;18.37
2022;Retail (Online);144.26;113.8
2022;Retail (Special Lines);19.14;24.25
2022;Rubber& Tires;17.57;8.56
2022;Semiconductor;582.02;66.29
2022;Semiconductor Equip;44.44;35.29
2022;Shipbuilding & Marine;10.48;9.65
2022;Shoe;21.58;18.95
2022;Software (Entertainment);34.65;43.33
2022;Software (Internet);62.86;839.24
2022;Software (System & Application);130.77;104.56
2022;Steel;13.18;8.52
2022;Telecom (Wireless);52.34;45.06
2022;Telecom. Equipment;65.15;29.85
2022;Telecom. Services;37.3;3797.58
2022;Tobacco;14.64;12.86
2022;Transportation;28.23;17.57
2022;Transportation (Railroads);24.71;22.2
2022;Trucking;20.71;20.79
2022;Utility (General);21.94;20.68
2022;Utility (Water);43.42;46.82
2022;Total Market;88.56;61.25
2022;Total Market (without financials);98.97;73.71
2023;Advertising;13.993381837579332;21.54785248794929
2023;Aerospace/Defense;53.68599931349899;64.39750024279606
2023;Air Transport;71.79390747675272;14.007204694025583
2023;Apparel;13.804567941679538;10.498644239824788
2023;Auto & Truck;10.303473979252582;10.184760295540686
2023;Auto Parts;31.628193367611757;13.5291783546591
2023;Bank (Money Center);9.516543910327655;8.95801051634127
2023;Banks (Regional);24.60127993387343;9.475123607758952
2023;Beverage (Alcoholic);111.50158955717302;22.11194264933336
2023;Beverage (Soft);39.5525944806275;40.89690933184635
2023;Broadcasting;6.93318863344397;13.00427649262643
2023;Brokerage & Investment Banking;15.398825088840152;12.576896974003892
2023;Building Materials;15.731797108797148;14.038921095208131
2023;Business & Consumer Services;33.71993975794946;21.373232772272377
2023;Cable TV;11.031811598705742;11.082362494799028
2023;Chemical (Basic);9.950772082530245;12.58770731187961
2023;Chemical (Diversified);4.913635036652967;9.179651034937669
2023;Chemical (Specialty);34.72552764602949;16.20058235296231
2023;Coal & Related Energy;70.10021734645936;17.782255812804987
2023;Computer Services;16.826618008820372;15.715555261856109
2023;Computers/Peripherals;60.37198607537146;43.27479302772761
2023;Construction Supplies;23.67017657790564;17.347656548901526
2023;Diversified;14.458344682654587;38.36795622528857
2023;Drugs (Biotechnology);113.80317420122032;34.85680333610212
2023;Drugs (Pharmaceutical);17.765653282813773;14.043576979049096
2023;Education;18.213402559297673;20.51044635769584
2023;Electrical Equipment;50.35024785167854;26.430506673258417
2023;Electronics (Consumer & Office);78.60622134012917;28.068645865671257
2023;Electronics (General);58.252171064461706;21.748123487038004
2023;Engineering/Construction;29.06259467478139;25.510136738938964
2023;Entertainment;47.736718632185095;44.388726339725864
2023;Environmental & Waste Services;76.98730729392803;33.748317913203934
2023;Farming/Agriculture;22.12057113620223;33.55558485220265
2023;Financial Svcs. (Non-bank & Insurance);32.69630059854332;15.959308337809112
2023;Food Processing;52.47444886536464;32.95457562304481
2023;Food Wholesalers;25.137922065338433;14.708916698935305
2023;Furn/Home Furnishings;14.03013265423464;11.385186834917793
2023;Green & Renewable Energy;34.62057492244528;40.2621421158893
2023;Healthcare Products;62.958973741822945;43.153004453641486
2023;Healthcare Support Services;45.90801455210623;51.36162941254545
2023;Heathcare Information and Technology;48.341137501288586;35.54327741225772
2023;Homebuilding;5.0845371401835715;7.044537574380993
2023;Hospitals/Healthcare Facilities;105.59442613995223;40.664280935897686
2023;Hotel/Gaming;17.546856842427747;57.12592578512073
2023;Household Products;124.19393691012412;23.80323321719347
2023;Information Services;60.49602307155901;44.65195149199286
2023;Insurance (General);213.16752918372785;20.16257459412296
2023;Insurance (Life);16.589451562329984;8.620686569212463
2023;Insurance (Prop/Cas.);20.230973091308005;53.457067228034745
2023;Investments & Asset Management;413.138812929384;12.28151730320825
2023;Machinery;43.77318575878879;20.11522112847676
2023;Metals & Mining;17.597890904343;21.537136494662857
2023;Office Equipment & Services;23.352946188547765;11.38852269546762
2023;Oil/Gas (Integrated);6.712316071134506;9.43643054974258
2023;Oil/Gas (Production and Exploration);20.684944931020116;8.576315292537208
2023;Oil/Gas Distribution;17.52691395432573;12.794630818535936
2023;Oilfield Svcs/Equip.;35.47003067427473;43.89758022736236
2023;Packaging & Container;13.232355624196757;12.737694792773423
2023;Paper/Forest Products;12.831132860096082;11.178753614977762
2023;Power;19.07432291850709;18.11144441529611
2023;Precious Metals;14.432357858158962;24.956948775829705
2023;Publishing & Newspapers;19.59895929655136;14.934178713621456
2023;R.E.I.T.;41.48255152493677;63.227557296350675
2023;Real Estate (Development);10.7244443912679;15.690435272573602
2023;Real Estate (General/Diversified);17.526867681340555;13.078703703703702
2023;Real Estate (Operations & Services);39.80017732507439;21.51608814943121
2023;Recreation;18.79714703297693;17.934176405792645
2023;Reinsurance;16.516000000000002;9.226623376623376
2023;Restaurant/Dining;32.060305059956086;26.317204727868468
2023;Retail (Automotive);10.001651614901713;11.292113463016625
2023;Retail (Building Supply);14.307930590731086;15.544776430378349
2023;Retail (Distributors);27.139280463174902;15.54274880255712
2023;Retail (General);18.550527865353317;15.97344648859606
2023;Retail (Grocery and Food);16.752102075844263;14.965068001808833
2023;Retail (Online);205.21167470141248;100.7759710033077
2023;Retail (Special Lines);19.96836293696793;22.31135641707849
2023;Rubber& Tires;7.086078039072091;6.383647798742138
2023;Semiconductor;29.657290214296975;28.00177776135712
2023;Semiconductor Equip;20.068843491664495;20.03637094111142
2023;Shipbuilding & Marine;10.01550290181054;8.322497691834789
2023;Shoe;13.494158283376812;14.996078107376396
2023;Software (Entertainment);105.43298269537888;21.29309333359225
2023;Software (Internet);28.69825303664946;466.54653971222393
2023;Software (System & Application);103.73573705984646;56.50942995645082
2023;Steel;12.795287192941224;11.247708888204109
2023;Telecom (Wireless);30.24621768547484;22.20527213317257
2023;Telecom. Equipment;36.72724784657824;29.84729491067453
2023;Telecom. Services;145.85411391978104;98.83290406634129
2023;Tobacco;13.55073144227022;11.64701213421489
2023;Transportation;23.851971943925097;12.912710701263848
2023;Transportation (Railroads);17.861577963998506;17.182451033868162
2023;Trucking;10.280924299605571;11.636819196176113
2023;Utility (General);20.529372149088115;18.904372490042057
2023;Utility (Water);35.13145376761002;34.16192212715035
2023;Total Market;82.09450318302977;30.70358410799319
2023;Total Market (without financials);55.38057109212246;35.397982674399636
2024;Advertising;175.73470187151344;39.11893192580502
2024;Aerospace/Defense;32.517250905909876;34.217428831852004
2024;Air Transport;12.658954105086504;12.326716997933746
2024;Apparel;18.68854542735665;15.625241739943498
2024;Auto & Truck;21.120152874872904;19.917364293472435
2024;Auto Parts;39.03342462860953;35.94786835796249
2024;Bank (Money Center);8.547358658097874;10.626133753034534
2024;Banks (Regional);35.96629242038575;15.851279307862264
2024;Beverage (Alcoholic);35.37590107389537;20.194141476348474
2024;Beverage (Soft);33.67306525553318;28.20594918661231
2024;Broadcasting;7.816781173533133;9.933965113736727
2024;Brokerage & Investment Banking;222.18514648652769;32.026370366400926
2024;Building Materials;24.84788931563107;18.902089424170175
2024;Business & Consumer Services;86.89938236196181;26.441089562859823
2024;Cable TV;16.12065991866249;11.984361832564256
2024;Chemical (Basic);12.407994201775024;16.739280630491233
2024;Chemical (Diversified);30.527729815250837;20.63003721424774
2024;Chemical (Specialty);60.901134435897625;18.715106884222696
2024;Coal & Related Energy;91.91242298375973;29.017205350531466
2024;Computer Services;76.13219981553276;22.539145721072018
2024;Computers/Peripherals;31.833390779893396;24.15185687872021
2024;Construction Supplies;33.88591584170452;41.90933470942527
2024;Diversified;13.800008820068092;27.080318238837453
2024;Drugs (Biotechnology);30.39160538678691;73.1985069471001
2024;Drugs (Pharmaceutical);57.62587734954958;23.21971928774835
2024;Education;34.57346986093771;98.11510731451516
2024;Electrical Equipment;24.68870614432407;23.534849955101592
2024;Electronics (Consumer & Office);38.63288320991239;32.07401800704247
2024;Electronics (General);102.2602762874735;26.790993485412677
2024;Engineering/Construction;47.295500708894096;23.608252661756815
2024;Entertainment;31.168325364687774;37.9348459389649
2024;Environmental & Waste Services;31.275191037772736;36.55581235716992
2024;Farming/Agriculture;21.61187500533381;22.94700733646602
2024;Financial Svcs. (Non-bank & Insurance);25.58837051606901;25.53759162122565
2024;Food Processing;31.40132716803937;26.75462816931591
2024;Food Wholesalers;26.10422435346539;19.133466068503783
2024;Furn/Home Furnishings;19.58001711865685;32.7238165778102
2024;Green & Renewable Energy;39.87241810854294;27.55796078590896
2024;Healthcare Products;61.89156213874568;42.47101666182435
2024;Healthcare Support Services;80.16828730486425;74.52047143655955
2024;Heathcare Information and Technology;44.43644387862758;133.33079865476034
2024;Homebuilding;10.663226208304753;12.074342679495317
2024;Hospitals/Healthcare Facilities;22.86607742905324;26.003626840539255
2024;Hotel/Gaming;32.22143792065357;30.872329430832828
2024;Household Products;34.469619164706735;31.40703256495943
2024;Information Services;24.757228147387533;27.86382825182172
2024;Insurance (General);92.1772877396516;24.341000586407816
2024;Insurance (Life);176.3786320021675;8.378951718101908
2024;Insurance (Prop/Cas.);20.72252135650364;17.03691875164991
2024;Investments & Asset Management;69.37883307856436;26.79001625341431
2024;Machinery;26.951754964203868;27.294408069917303
2024;Metals & Mining;33.132597557421676;68.67769194362613
2024;Office Equipment & Services;249.1565502380709;15.527618107237998
2024;Oil/Gas (Integrated);8.018212897016301;11.697386950577966
2024;Oil/Gas (Production and Exploration);16.325943214834;9.159593328461366
2024;Oil/Gas Distribution;18.41284012023769;14.198759368915232
2024;Oilfield Svcs/Equip.;70.29822817770717;13.960247471406635
2024;Packaging & Container;19.636247288161293;14.9566052831353
2024;Paper/Forest Products;19.990268135629133;11.755876983980396
2024;Power;23.19158205893271;15.718713897021988
2024;Precious Metals;34.232639448888236;61.08102209986454
2024;Publishing & Newspapers;29.2414035210639;15.393476111953706
2024;R.E.I.T.;117.17420797066067;43.77292761253884
2024;Real Estate (Development);8.022117698323951;7.927581120943953
2024;Real Estate (General/Diversified);33.2262308257929;105.79298701298704
2024;Real Estate (Operations & Services);104.23604792269975;49.111423935993194
2024;Recreation;27.700115574206265;16.876426362927724
2024;Reinsurance;9.34460999123576;8.55978835978836
2024;Restaurant/Dining;94.18909813240217;45.154979492672894
2024;Retail (Automotive);17.88872792375451;15.868785301601651
2024;Retail (Building Supply);27.87080707923468;23.194797092367
2024;Retail (Distributors);28.908314358128138;28.28885131191916
2024;Retail (General);29.84401634296881;20.228167060259818
2024;Retail (Grocery and Food);16.757683247241964;16.660716918810472
2024;Retail (REITs);74.0905042250849;110.18394298945198
2024;Retail (Special Lines);48.78837652846057;23.350926240004565
2024;Rubber& Tires;;11.275590551181102
2024;Semiconductor;82.75051639049542;45.770367963048535
2024;Semiconductor Equip;163.51842013025154;28.833253120451392
2024;Shipbuilding & Marine;24.75708770322851;14.092651612772082
2024;Shoe;19.768872194714948;17.348000737258584
2024;Software (Entertainment);30.81807019815021;45.964186869907834
2024;Software (Internet);35.177442964143594;56.450797181267866
2024;Software (System & Application);88.72457294882238;56.925187317987614
2024;Steel;14.541699757518971;24.40999913317093
2024;Telecom (Wireless);67.85383293004256;25.64129535222038
2024;Telecom. Equipment;70.49127690111283;23.199152302772394
2024;Telecom. Services;77.10240124570124;99.86255827194267
2024;Tobacco;17.746085416091766;21.73709990062514
2024;Transportation;23.427810144534483;20.968821154473535
2024;Transportation (Railroads);22.28825335650561;19.816428600521345
2024;Trucking;36.07946277619434;22.97608167201917
2024;Utility (General);17.483750732416834;16.40697672020488
2024;Utility (Water);34.88450544421217;25.373790321219385
2024;Total Market;52.28373716861881;31.976432665788465
2024;Total Market (without financials);52.86583637680429;34.7932590154331
2025;Advertising;291.270179;73.71193063
2025;Aerospace/Defense;87.41777889;35.06797221
2025;Air Transport;17.98192415;12.4414165
2025;Apparel;28.05498656;21.84589082
2025;Auto & Truck;27.2827678;29.80223988
2025;Auto Parts;24.80288893;14.27820338
2025;Bank (Money Center);28.04191666;14.02923183
2025;Banks (Regional);18.41235377;13.53449175
2025;Beverage (Alcoholic);44.43103428;16.60137273
2025;Beverage (Soft);25.66698037;24.6853841
2025;Broadcasting;45.02351959;10.09718362
2025;Brokerage & Investment Banking;29.86793199;20.63718926
2025;Building Materials;22.98375797;19.55964563
2025;Business & Consumer Services;49.9883544;26.80589272
2025;Cable TV;10.74120025;74.66696395
2025;Chemical (Basic);25.8083733;14.53462974
2025;Chemical (Diversified);33.22368421;21.3624944
2025;Chemical (Specialty);43.85667873;23.68569264
2025;Coal & Related Energy;8.92895397;115.9927984
2025;Computer Services;56.19388981;18.95879139
2025;Computers/Peripherals;610.1473168;14.8573878
2025;Construction Supplies;18.96755165;17.45090193
2025;Diversified;13.03290856;20.44530658
2025;Drugs (Biotechnology);84.99430249;33.15729667
2025;Drugs (Pharmaceutical);20.88293026;18.71536699
2025;Education;33.92151127;24.95942666
2025;Electrical Equipment;55.43392358;23.99050299
2025;Electronics (Consumer & Office);;25.08509514
2025;Electronics (General);74.9382479;27.00604977
2025;Engineering/Construction;44.73407496;26.71651422
2025;Entertainment;84.24318924;46.36455778
2025;Environmental & Waste Services;86.5905265;89.55828335
2025;Farming/Agriculture;35.00291504;47.40475456
2025;Financial Svcs. (Non-bank & Insurance);30.21108272;22.28764764
2025;Food Processing;27.67322876;22.80634409
2025;Food Wholesalers;29.30346327;17.88136806
2025;Furn/Home Furnishings;30.847498;17.68233609
2025;Green & Renewable Energy;25.51122245;22.20268586
2025;Healthcare Products;45.2516385;36.375127
2025;Healthcare Support Services;38.82971906;31.60928993
2025;Heathcare Information and Technology;54.46738057;30.55813431
2025;Homebuilding;10.85248606;10.39888734
2025;Hospitals/Healthcare Facilities;19.90376001;21.65192315
2025;Hotel/Gaming;33.74480756;28.76455728
2025;Household Products;32.1738381;55.93842172
2025;Information Services;21.27761649;14.6805397
2025;Insurance (General);58.24358392;25.80437161
2025;Insurance (Life);46.46403095;10.33927821
2025;Insurance (Prop/Cas.);16.58902576;51.94836561
2025;Investments & Asset Management;56.09787202;18.41523228
2025;Machinery;33.32676744;21.9708209
2025;Metals & Mining;74.86384367;18.91025056
2025;Office Equipment & Services;14.81153835;12.26374479
2025;Oil/Gas (Integrated);10.82668985;14.75232515
2025;Oil/Gas (Production and Exploration);19.10246638;15.18784814
2025;Oil/Gas Distribution;27.81791682;22.95869824
2025;Oilfield Svcs/Equip.;29.32508777;19.76516636
2025;Packaging & Container;26.09845032;14.44412566
2025;Paper/Forest Products;23.33602332;19.86471771
2025;Power;23.26783271;16.46549983
2025;Precious Metals;28.22042495;13.96197697
2025;Publishing & Newspapers;25.08409747;16.31851041
2025;R.E.I.T.;51.7842795;41.45486774
2025;Real Estate (Development);40.49470653;21.71586052
2025;Real Estate (General/Diversified);17.88432292;618.7051282
2025;Real Estate (Operations & Services);63.94075126;407.7400936
2025;Recreation;33.91159809;47.52276994
2025;Reinsurance;19.35433287;9.369736842
2025;Restaurant/Dining;56.60443767;38.92742005
2025;Retail (Automotive);123.0704727;31.93605718
2025;Retail (Building Supply);42.96360355;37.70876181
2025;Retail (Distributors);51.90215662;24.60384113
2025;Retail (General);25.79221081;22.74067646
2025;Retail (Grocery and Food);21.11570182;20.80378824
2025;Retail (REITs);72.23515241;44.33355746
2025;Retail (Special Lines);24.48494405;22.70280696
2025;Rubber& Tires;;5.294117647
2025;Semiconductor;54.21845143;86.40268296
2025;Semiconductor Equip;71.34768494;25.10086316
2025;Shipbuilding & Marine;12.7685681;11.60892456
2025;Shoe;17.57809169;19.40761005
2025;Software (Entertainment);68.17906807;37.68369307
2025;Software (Internet);50.6412608;155.5922413
2025;Software (System & Application);203.7719298;51.81872231
2025;Steel;15.02257097;15.33741635
2025;Telecom (Wireless);13.3597627;33.57388424
2025;Telecom. Equipment;46.05597165;33.0968924
2025;Telecom. Services;25.51708033;16.6003226
2025;Tobacco;15.28964314;15.55435218
2025;Transportation;24.83280336;17.23466258
2025;Transportation (Railroads);19.92768709;18.01354981
2025;Trucking;335.5151302;47.60078905
2025;Utility (General);18.71716615;17.72859703
2025;Utility (Water);23.13437709;22.23521351
2025;Total Market;48.85612744;31.60085472
2025;Total Market (without financials);53.28276287454917;34.70412736159676
2026;Advertising;44.43335288410666;52.87205753477187
2026;Aerospace/Defense;92.80031534792768;45.86731049038893
2026;Air Transport;18.32154666661634;11.366097572177852
2026;Apparel;37.82798638911136;24.887238524765294
2026;Auto & Truck;64.32031076304214;49.0404143673793
2026;Auto Parts;28.07297694836023;15.125009349940363
2026;Bank (Money Center);14.951036175287276;13.043519160123855
2026;Banks (Regional);33.601517651478595;11.00251498249285
2026;Beverage (Alcoholic);28.29629932115329;12.84043664783638
2026;Beverage (Soft);47.76375952172016;23.6967654296752
2026;Broadcasting;44.7592195956879;17.496380154411955
2026;Brokerage & Investment Banking;86.54190898171709;19.857668423089113
2026;Building Materials;32.79846401044874;18.39166264070026
2026;Business & Consumer Services;36.396625335868265;18.70395670353672
2026;Cable TV;6.104795236951989;9.214665345179071
2026;Chemical (Basic);24.4205095931578;22.817367004537495
2026;Chemical (Diversified);;14.169658946254692
2026;Chemical (Specialty);196.77408940834607;19.324818290870468
2026;Coal & Related Energy;17.007588937030416;34.39176487705514
2026;Computer Services;51.59929505052196;56.539525578258136
2026;Computers/Peripherals;81.1319884247503;36.14608213527912
2026;Construction Supplies;42.74757028738539;17.68665124484794
2026;Diversified;15.731003776902918;14.880623073280356
2026;Drugs (Biotechnology);64.27555677843166;63.7588621440246
2026;Drugs (Pharmaceutical);55.667674074614986;24.1877513935209
2026;Education;26.965784711966094;18.114673151582316
2026;Electrical Equipment;80.03961165936393;29.60903066537796
2026;Electronics (Consumer & Office);;19.51111111111111
2026;Electronics (General);48.44335194607289;29.607379325548138
2026;Engineering/Construction;63.33204875099555;28.11354756028617
2026;Entertainment;108.63059346458422;42.73078032449192
2026;Environmental & Waste Services;66.54956588056456;61.06875704872894
2026;Farming/Agriculture;19.115989413055647;19.314358770905702
2026;Financial Svcs. (Non-bank & Insurance);26.138389654542657;16.37554965999033
2026;Food Processing;47.968126344132195;17.23453404458622
2026;Food Wholesalers;26.802893083591172;16.64174749118652
2026;Furn/Home Furnishings;17.38352468395062;20.3438444393584
2026;Green & Renewable Energy;32.24959395302349;42.71208911078014
